merged_image_id,merged_file_path,merged_label_path,split,original_zip,original_split,species_inferred_from_zip,image_id,file_path,common_name,order,family,species,wing_count,forewing_type,mouthpart_type,antenna_type,antenna_type_alt,leg_specialization,body_shape,waist_shape,image_quality,annotator,visibility_notes,notes
danaus_plexippus_img_000061,valid/images/danaus_plexippus_img_000061.jpg,valid/labels/danaus_plexippus_img_000061.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000061,Dataset/Danaus plexippus (Linnaeus)/img_000061.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000106,valid/images/danaus_plexippus_img_000106.jpg,valid/labels/danaus_plexippus_img_000106.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000106,Dataset/Danaus plexippus (Linnaeus)/img_000106.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000087,valid/images/danaus_plexippus_img_000087.jpg,valid/labels/danaus_plexippus_img_000087.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000087,Dataset/Danaus plexippus (Linnaeus)/img_000087.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000060,valid/images/danaus_plexippus_img_000060.jpg,valid/labels/danaus_plexippus_img_000060.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000060,Dataset/Danaus plexippus (Linnaeus)/img_000060.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000108,valid/images/danaus_plexippus_img_000108.jpg,valid/labels/danaus_plexippus_img_000108.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000108,Dataset/Danaus plexippus (Linnaeus)/img_000108.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000109,valid/images/danaus_plexippus_img_000109.jpg,valid/labels/danaus_plexippus_img_000109.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000109,Dataset/Danaus plexippus (Linnaeus)/img_000109.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000074,valid/images/danaus_plexippus_img_000074.jpg,valid/labels/danaus_plexippus_img_000074.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000074,Dataset/Danaus plexippus (Linnaeus)/img_000074.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000090,valid/images/danaus_plexippus_img_000090.jpg,valid/labels/danaus_plexippus_img_000090.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000090,Dataset/Danaus plexippus (Linnaeus)/img_000090.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000073,valid/images/danaus_plexippus_img_000073.jpg,valid/labels/danaus_plexippus_img_000073.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000073,Dataset/Danaus plexippus (Linnaeus)/img_000073.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000076,valid/images/danaus_plexippus_img_000076.jpg,valid/labels/danaus_plexippus_img_000076.txt,valid,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000076,Dataset/Danaus plexippus (Linnaeus)/img_000076.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000085,test/images/danaus_plexippus_img_000085.jpg,test/labels/danaus_plexippus_img_000085.txt,test,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000085,Dataset/Danaus plexippus (Linnaeus)/img_000085.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000107,test/images/danaus_plexippus_img_000107.jpg,test/labels/danaus_plexippus_img_000107.txt,test,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000107,Dataset/Danaus plexippus (Linnaeus)/img_000107.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000102,test/images/danaus_plexippus_img_000102.jpg,test/labels/danaus_plexippus_img_000102.txt,test,Danaus plexippus -Linnaeus sin aumentacion.zip,test,Danaus plexippus,img_000102,Dataset/Danaus plexippus (Linnaeus)/img_000102.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
danaus_plexippus_img_000084,test/images/danaus_plexippus_img_000084.jpg,test/labels/danaus_plexippus_img_000084.txt,test,Danaus plexippus -Linnaeus sin aumentacion.zip,train,Danaus plexippus,img_000084,Dataset/Danaus plexippus (Linnaeus)/img_000084.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,medium,Bruno,completo,
danaus_plexippus_img_000093,test/images/danaus_plexippus_img_000093.jpg,test/labels/danaus_plexippus_img_000093.txt,test,Danaus plexippus -Linnaeus sin aumentacion.zip,valid,Danaus plexippus,img_000093,Dataset/Danaus plexippus (Linnaeus)/img_000093.jpg,monarch butterfly,Lepidoptera,Danaidae,plexippus,two_pairs,scaly,siphoning,clavate,,generalist,slender,no_waist,high,Bruno,completo,
dissosteira_carolina_img_000250,train/images/dissosteira_carolina_img_000250.jpg,train/labels/dissosteira_carolina_img_000250.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000250,Dataset/Dissosteira carolina (Linnaeus)/img_000250.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000245,train/images/dissosteira_carolina_img_000245.jpg,train/labels/dissosteira_carolina_img_000245.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000245,Dataset/Dissosteira carolina (Linnaeus)/img_000245.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000264,train/images/dissosteira_carolina_img_000264.jpg,train/labels/dissosteira_carolina_img_000264.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000264,Dataset/Dissosteira carolina (Linnaeus)/img_000264.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000232,train/images/dissosteira_carolina_img_000232.jpg,train/labels/dissosteira_carolina_img_000232.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000232,Dataset/Dissosteira carolina (Linnaeus)/img_000232.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000231,train/images/dissosteira_carolina_img_000231.jpg,train/labels/dissosteira_carolina_img_000231.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000231,Dataset/Dissosteira carolina (Linnaeus)/img_000231.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000276,train/images/dissosteira_carolina_img_000276.jpg,train/labels/dissosteira_carolina_img_000276.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000276,Dataset/Dissosteira carolina (Linnaeus)/img_000276.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000228,train/images/dissosteira_carolina_img_000228.jpg,train/labels/dissosteira_carolina_img_000228.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000228,Dataset/Dissosteira carolina (Linnaeus)/img_000228.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000253,train/images/dissosteira_carolina_img_000253.jpg,train/labels/dissosteira_carolina_img_000253.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000253,Dataset/Dissosteira carolina (Linnaeus)/img_000253.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000237,train/images/dissosteira_carolina_img_000237.jpg,train/labels/dissosteira_carolina_img_000237.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000237,Dataset/Dissosteira carolina (Linnaeus)/img_000237.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000227,train/images/dissosteira_carolina_img_000227.jpg,train/labels/dissosteira_carolina_img_000227.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000227,Dataset/Dissosteira carolina (Linnaeus)/img_000227.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000234,train/images/dissosteira_carolina_img_000234.jpg,train/labels/dissosteira_carolina_img_000234.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000234,Dataset/Dissosteira carolina (Linnaeus)/img_000234.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000248,train/images/dissosteira_carolina_img_000248.jpg,train/labels/dissosteira_carolina_img_000248.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000248,Dataset/Dissosteira carolina (Linnaeus)/img_000248.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000265,train/images/dissosteira_carolina_img_000265.jpg,train/labels/dissosteira_carolina_img_000265.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000265,Dataset/Dissosteira carolina (Linnaeus)/img_000265.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000263,train/images/dissosteira_carolina_img_000263.jpg,train/labels/dissosteira_carolina_img_000263.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000263,Dataset/Dissosteira carolina (Linnaeus)/img_000263.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000259,train/images/dissosteira_carolina_img_000259.jpg,train/labels/dissosteira_carolina_img_000259.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000259,Dataset/Dissosteira carolina (Linnaeus)/img_000259.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000243,train/images/dissosteira_carolina_img_000243.jpg,train/labels/dissosteira_carolina_img_000243.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000243,Dataset/Dissosteira carolina (Linnaeus)/img_000243.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000261,train/images/dissosteira_carolina_img_000261.jpg,train/labels/dissosteira_carolina_img_000261.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000261,Dataset/Dissosteira carolina (Linnaeus)/img_000261.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000236,train/images/dissosteira_carolina_img_000236.jpg,train/labels/dissosteira_carolina_img_000236.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000236,Dataset/Dissosteira carolina (Linnaeus)/img_000236.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000257,train/images/dissosteira_carolina_img_000257.jpg,train/labels/dissosteira_carolina_img_000257.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000257,Dataset/Dissosteira carolina (Linnaeus)/img_000257.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000254,train/images/dissosteira_carolina_img_000254.jpg,train/labels/dissosteira_carolina_img_000254.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000254,Dataset/Dissosteira carolina (Linnaeus)/img_000254.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000242,train/images/dissosteira_carolina_img_000242.jpg,train/labels/dissosteira_carolina_img_000242.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000242,Dataset/Dissosteira carolina (Linnaeus)/img_000242.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000229,train/images/dissosteira_carolina_img_000229.jpg,train/labels/dissosteira_carolina_img_000229.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000229,Dataset/Dissosteira carolina (Linnaeus)/img_000229.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000274,train/images/dissosteira_carolina_img_000274.jpg,train/labels/dissosteira_carolina_img_000274.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000274,Dataset/Dissosteira carolina (Linnaeus)/img_000274.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000260,train/images/dissosteira_carolina_img_000260.jpg,train/labels/dissosteira_carolina_img_000260.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000260,Dataset/Dissosteira carolina (Linnaeus)/img_000260.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000277,train/images/dissosteira_carolina_img_000277.jpg,train/labels/dissosteira_carolina_img_000277.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000277,Dataset/Dissosteira carolina (Linnaeus)/img_000277.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000269,train/images/dissosteira_carolina_img_000269.jpg,train/labels/dissosteira_carolina_img_000269.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000269,Dataset/Dissosteira carolina (Linnaeus)/img_000269.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000262,train/images/dissosteira_carolina_img_000262.jpg,train/labels/dissosteira_carolina_img_000262.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000262,Dataset/Dissosteira carolina (Linnaeus)/img_000262.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000246,train/images/dissosteira_carolina_img_000246.jpg,train/labels/dissosteira_carolina_img_000246.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000246,Dataset/Dissosteira carolina (Linnaeus)/img_000246.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000258,train/images/dissosteira_carolina_img_000258.jpg,train/labels/dissosteira_carolina_img_000258.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000258,Dataset/Dissosteira carolina (Linnaeus)/img_000258.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000271,train/images/dissosteira_carolina_img_000271.jpg,train/labels/dissosteira_carolina_img_000271.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000271,Dataset/Dissosteira carolina (Linnaeus)/img_000271.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000268,train/images/dissosteira_carolina_img_000268.jpg,train/labels/dissosteira_carolina_img_000268.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000268,Dataset/Dissosteira carolina (Linnaeus)/img_000268.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000239,train/images/dissosteira_carolina_img_000239.jpg,train/labels/dissosteira_carolina_img_000239.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000239,Dataset/Dissosteira carolina (Linnaeus)/img_000239.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000266,train/images/dissosteira_carolina_img_000266.jpg,train/labels/dissosteira_carolina_img_000266.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000266,Dataset/Dissosteira carolina (Linnaeus)/img_000266.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000244,train/images/dissosteira_carolina_img_000244.jpg,train/labels/dissosteira_carolina_img_000244.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000244,Dataset/Dissosteira carolina (Linnaeus)/img_000244.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000255,train/images/dissosteira_carolina_img_000255.jpg,train/labels/dissosteira_carolina_img_000255.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000255,Dataset/Dissosteira carolina (Linnaeus)/img_000255.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000267,train/images/dissosteira_carolina_img_000267.jpg,train/labels/dissosteira_carolina_img_000267.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000267,Dataset/Dissosteira carolina (Linnaeus)/img_000267.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000279,train/images/dissosteira_carolina_img_000279.jpg,train/labels/dissosteira_carolina_img_000279.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000279,Dataset/Dissosteira carolina (Linnaeus)/img_000279.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000235,train/images/dissosteira_carolina_img_000235.jpg,train/labels/dissosteira_carolina_img_000235.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000235,Dataset/Dissosteira carolina (Linnaeus)/img_000235.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000224,train/images/dissosteira_carolina_img_000224.jpg,train/labels/dissosteira_carolina_img_000224.txt,train,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000224,Dataset/Dissosteira carolina (Linnaeus)/img_000224.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000247,valid/images/dissosteira_carolina_img_000247.jpg,valid/labels/dissosteira_carolina_img_000247.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000247,Dataset/Dissosteira carolina (Linnaeus)/img_000247.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000251,valid/images/dissosteira_carolina_img_000251.jpg,valid/labels/dissosteira_carolina_img_000251.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000251,Dataset/Dissosteira carolina (Linnaeus)/img_000251.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000225,valid/images/dissosteira_carolina_img_000225.jpg,valid/labels/dissosteira_carolina_img_000225.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000225,Dataset/Dissosteira carolina (Linnaeus)/img_000225.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000233,valid/images/dissosteira_carolina_img_000233.jpg,valid/labels/dissosteira_carolina_img_000233.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000233,Dataset/Dissosteira carolina (Linnaeus)/img_000233.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000238,valid/images/dissosteira_carolina_img_000238.jpg,valid/labels/dissosteira_carolina_img_000238.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000238,Dataset/Dissosteira carolina (Linnaeus)/img_000238.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000222,valid/images/dissosteira_carolina_img_000222.jpg,valid/labels/dissosteira_carolina_img_000222.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000222,Dataset/Dissosteira carolina (Linnaeus)/img_000222.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000272,valid/images/dissosteira_carolina_img_000272.jpg,valid/labels/dissosteira_carolina_img_000272.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000272,Dataset/Dissosteira carolina (Linnaeus)/img_000272.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000275,valid/images/dissosteira_carolina_img_000275.jpg,valid/labels/dissosteira_carolina_img_000275.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,valid,Dissosteira carolina,img_000275,Dataset/Dissosteira carolina (Linnaeus)/img_000275.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000252,valid/images/dissosteira_carolina_img_000252.jpg,valid/labels/dissosteira_carolina_img_000252.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,test,Dissosteira carolina,img_000252,Dataset/Dissosteira carolina (Linnaeus)/img_000252.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000270,valid/images/dissosteira_carolina_img_000270.jpg,valid/labels/dissosteira_carolina_img_000270.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000270,Dataset/Dissosteira carolina (Linnaeus)/img_000270.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000273,valid/images/dissosteira_carolina_img_000273.jpg,valid/labels/dissosteira_carolina_img_000273.txt,valid,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000273,Dataset/Dissosteira carolina (Linnaeus)/img_000273.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000223,test/images/dissosteira_carolina_img_000223.jpg,test/labels/dissosteira_carolina_img_000223.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000223,Dataset/Dissosteira carolina (Linnaeus)/img_000223.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
dissosteira_carolina_img_000256,test/images/dissosteira_carolina_img_000256.jpg,test/labels/dissosteira_carolina_img_000256.txt,test,dissosteira-carolina-linnaeus-.yolov8.zip,train,Dissosteira carolina,img_000256,Dataset/Dissosteira carolina (Linnaeus)/img_000256.jpg,Carolina grasshopper,Orthoptera,Acrididae,carolina,two_pairs,tegmina,chewing,filiform,,jumping,elongated,no_waist,,Angel,,
